0,0,1045,245,1078,343,-1,-1,-1,-1
0,1,282,178,314,261,-1,-1,-1,-1
0,2,847,232,881,315,-1,-1,-1,-1
0,3,757,202,789,283,-1,-1,-1,-1
0,4,273,388,326,489,-1,-1,-1,-1
0,5,706,322,752,420,-1,-1,-1,-1
0,6,319,229,349,311,-1,-1,-1,-1
0,7,607,245,653,332,-1,-1,-1,-1
0,8,363,301,395,376,-1,-1,-1,-1
0,9,249,302,283,399,-1,-1,-1,-1
0,10,446,278,498,357,-1,-1,-1,-1
0,11,533,296,586,378,-1,-1,-1,-1
0,12,452,392,498,516,-1,-1,-1,-1
0,13,689,275,723,346,-1,-1,-1,-1
0,14,517,295,543,359,-1,-1,-1,-1
0,15,426,368,466,477,-1,-1,-1,-1
0,16,958,76,976,133,-1,-1,-1,-1
0,17,73,577,111,636,-1,-1,-1,-1
1,7,627,162,659,246,-1,-1,-1,-1
1,18,1155,76,1183,145,-1,-1,-1,-1
1,19,664,106,688,173,-1,-1,-1,-1
1,20,445,116,469,187,-1,-1,-1,-1
1,21,985,374,1026,486,-1,-1,-1,-1
1,22,1101,68,1126,132,-1,-1,-1,-1
1,9,235,174,272,244,-1,-1,-1,-1
1,23,191,111,222,182,-1,-1,-1,-1
1,24,108,64,134,123,-1,-1,-1,-1
1,25,946,142,979,213,-1,-1,-1,-1
1,2,847,244,878,349,-1,-1,-1,-1
1,26,94,277,131,373,-1,-1,-1,-1
1,27,813,133,847,199,-1,-1,-1,-1
1,28,553,117,574,171,-1,-1,-1,-1
1,29,791,73,809,124,-1,-1,-1,-1
1,16,970,117,993,181,-1,-1,-1,-1
2,30,327,172,356,256,-1,-1,-1,-1
2,31,42,195,73,277,-1,-1,-1,-1
2,2,869,202,903,286,-1,-1,-1,-1
2,23,220,249,254,330,-1,-1,-1,-1
2,9,223,142,253,214,-1,-1,-1,-1
2,32,284,274,313,361,-1,-1,-1,-1
2,33,695,265,728,341,-1,-1,-1,-1
2,34,565,235,601,301,-1,-1,-1,-1
2,35,668,329,697,378,-1,-1,-1,-1
2,36,277,372,307,459,-1,-1,-1,-1
2,7,621,237,652,316,-1,-1,-1,-1
2,37,407,245,439,319,-1,-1,-1,-1
2,26,102,130,127,192,-1,-1,-1,-1
2,38,663,293,684,337,-1,-1,-1,-1
3,2,889,178,922,250,-1,-1,-1,-1
3,39,497,98,525,160,-1,-1,-1,-1
3,37,409,226,459,316,-1,-1,-1,-1
3,30,326,195,354,274,-1,-1,-1,-1
3,40,938,98,965,161,-1,-1,-1,-1
3,41,464,62,489,120,-1,-1,-1,-1
3,42,1094,54,1120,102,-1,-1,-1,-1
3,35,683,183,716,253,-1,-1,-1,-1
3,43,524,68,543,124,-1,-1,-1,-1
3,44,628,580,681,720,-1,-1,-1,-1
3,45,1002,327,1042,424,-1,-1,-1,-1
3,46,726,344,759,401,-1,-1,-1,-1
3,47,1210,24,1229,64,-1,-1,-1,-1
3,48,327,479,377,581,-1,-1,-1,-1
3,49,698,139,722,186,-1,-1,-1,-1
3,33,712,211,738,279,-1,-1,-1,-1
3,50,748,311,769,360,-1,-1,-1,-1
3,51,339,569,396,703,-1,-1,-1,-1
3,52,208,345,233,403,-1,-1,-1,-1
3,53,217,377,239,430,-1,-1,-1,-1
4,54,530,317,571,411,-1,-1,-1,-1
4,55,333,109,357,169,-1,-1,-1,-1
4,35,676,175,706,245,-1,-1,-1,-1
4,42,1091,147,1121,206,-1,-1,-1,-1
4,37,432,186,457,245,-1,-1,-1,-1
4,52,239,252,270,335,-1,-1,-1,-1
4,56,828,263,854,340,-1,-1,-1,-1
4,57,9,120,40,172,-1,-1,-1,-1
4,40,906,328,942,410,-1,-1,-1,-1
4,58,316,331,351,407,-1,-1,-1,-1
4,51,335,688,369,720,-1,-1,-1,-1
4,30,289,269,313,342,-1,-1,-1,-1
4,59,301,285,330,355,-1,-1,-1,-1
4,60,439,179,452,204,-1,-1,-1,-1
5,61,773,354,820,453,-1,-1,-1,-1
5,56,795,215,829,300,-1,-1,-1,-1
5,62,494,187,532,263,-1,-1,-1,-1
5,35,689,174,729,246,-1,-1,-1,-1
5,63,824,156,866,221,-1,-1,-1,-1
5,64,647,250,686,328,-1,-1,-1,-1
5,65,752,274,796,351,-1,-1,-1,-1
5,66,994,130,1025,188,-1,-1,-1,-1
5,67,73,303,119,384,-1,-1,-1,-1
5,68,596,236,628,310,-1,-1,-1,-1
5,69,1149,417,1203,534,-1,-1,-1,-1
5,57,11,215,47,273,-1,-1,-1,-1
5,52,224,267,283,348,-1,-1,-1,-1
5,70,602,185,625,241,-1,-1,-1,-1
6,71,544,251,586,331,-1,-1,-1,-1
6,68,589,217,627,295,-1,-1,-1,-1
6,72,699,303,741,397,-1,-1,-1,-1
6,66,972,139,1006,203,-1,-1,-1,-1
6,73,676,117,722,171,-1,-1,-1,-1
6,74,131,330,174,429,-1,-1,-1,-1
6,75,283,183,312,248,-1,-1,-1,-1
6,35,690,235,725,307,-1,-1,-1,-1
6,76,1069,300,1120,395,-1,-1,-1,-1
6,77,402,125,428,180,-1,-1,-1,-1
6,78,592,466,632,594,-1,-1,-1,-1
6,79,766,117,802,170,-1,-1,-1,-1
6,80,350,239,391,313,-1,-1,-1,-1
6,81,1118,299,1156,397,-1,-1,-1,-1
6,82,1229,260,1270,348,-1,-1,-1,-1
6,83,1122,236,1157,310,-1,-1,-1,-1
7,74,168,362,215,478,-1,-1,-1,-1
7,84,787,181,826,269,-1,-1,-1,-1
7,85,141,180,187,251,-1,-1,-1,-1
7,76,1085,376,1137,491,-1,-1,-1,-1
7,72,669,286,711,379,-1,-1,-1,-1
7,86,464,260,494,360,-1,-1,-1,-1
7,75,287,284,329,381,-1,-1,-1,-1
7,87,42,252,76,316,-1,-1,-1,-1
7,88,376,306,409,375,-1,-1,-1,-1
7,89,447,196,480,256,-1,-1,-1,-1
7,90,403,194,433,257,-1,-1,-1,-1
7,91,343,228,384,307,-1,-1,-1,-1
7,92,43,222,64,261,-1,-1,-1,-1
7,93,152,165,170,198,-1,-1,-1,-1
8,94,1216,317,1246,386,-1,-1,-1,-1
8,95,318,423,354,503,-1,-1,-1,-1
8,86,494,303,517,363,-1,-1,-1,-1
8,72,704,368,736,438,-1,-1,-1,-1
8,96,1164,453,1192,537,-1,-1,-1,-1
8,97,933,376,962,452,-1,-1,-1,-1
8,87,54,304,77,377,-1,-1,-1,-1
8,76,1068,360,1110,432,-1,-1,-1,-1
8,98,560,235,585,284,-1,-1,-1,-1
8,99,427,224,452,273,-1,-1,-1,-1
8,100,961,184,977,229,-1,-1,-1,-1
8,101,685,165,700,205,-1,-1,-1,-1
8,102,759,162,774,203,-1,-1,-1,-1
8,103,1028,208,1051,259,-1,-1,-1,-1
8,104,801,428,837,505,-1,-1,-1,-1
8,105,1008,190,1026,242,-1,-1,-1,-1
8,106,778,314,801,374,-1,-1,-1,-1
8,107,871,515,898,596,-1,-1,-1,-1
8,108,155,109,169,146,-1,-1,-1,-1
8,109,862,582,903,706,-1,-1,-1,-1
8,110,779,398,803,463,-1,-1,-1,-1
9,111,511,412,567,535,-1,-1,-1,-1
9,94,1194,597,1234,655,-1,-1,-1,-1
9,112,125,560,183,698,-1,-1,-1,-1
9,113,703,513,765,649,-1,-1,-1,-1
9,97,922,286,978,416,-1,-1,-1,-1
9,96,1197,524,1224,602,-1,-1,-1,-1
9,103,1020,455,1056,578,-1,-1,-1,-1
9,114,743,395,774,477,-1,-1,-1,-1
9,109,826,334,864,409,-1,-1,-1,-1
10,115,441,425,495,522,-1,-1,-1,-1
10,116,653,308,686,381,-1,-1,-1,-1
10,117,602,303,633,379,-1,-1,-1,-1
10,118,31,222,72,296,-1,-1,-1,-1
10,119,183,416,230,503,-1,-1,-1,-1
10,120,13,339,49,426,-1,-1,-1,-1
10,121,394,332,428,402,-1,-1,-1,-1
10,122,770,202,812,258,-1,-1,-1,-1
10,123,403,369,451,462,-1,-1,-1,-1
11,124,1172,289,1207,382,-1,-1,-1,-1
11,125,837,281,865,366,-1,-1,-1,-1
11,126,1115,372,1160,476,-1,-1,-1,-1
11,127,297,284,326,380,-1,-1,-1,-1
11,128,863,360,903,459,-1,-1,-1,-1
11,129,563,359,597,454,-1,-1,-1,-1
11,130,392,311,413,390,-1,-1,-1,-1
11,131,425,308,451,396,-1,-1,-1,-1
11,132,491,280,522,367,-1,-1,-1,-1
11,117,605,371,636,464,-1,-1,-1,-1
11,133,896,156,921,235,-1,-1,-1,-1
11,134,625,447,647,505,-1,-1,-1,-1
12,135,279,365,331,463,-1,-1,-1,-1
12,136,89,335,133,435,-1,-1,-1,-1
12,117,601,252,634,331,-1,-1,-1,-1
12,128,862,342,903,445,-1,-1,-1,-1
12,137,203,301,242,400,-1,-1,-1,-1
12,131,440,273,470,369,-1,-1,-1,-1
12,138,1110,232,1144,316,-1,-1,-1,-1
12,139,731,379,775,480,-1,-1,-1,-1
12,132,495,311,542,407,-1,-1,-1,-1
12,140,1222,262,1263,347,-1,-1,-1,-1
12,141,558,247,589,321,-1,-1,-1,-1
12,133,868,173,897,235,-1,-1,-1,-1
12,142,762,279,809,356,-1,-1,-1,-1
12,127,284,313,311,392,-1,-1,-1,-1
12,143,509,253,542,335,-1,-1,-1,-1
12,144,880,301,916,381,-1,-1,-1,-1
12,145,800,283,833,367,-1,-1,-1,-1
13,136,89,300,122,365,-1,-1,-1,-1
13,146,809,237,840,297,-1,-1,-1,-1
13,137,188,250,218,321,-1,-1,-1,-1
13,147,615,376,661,456,-1,-1,-1,-1
13,127,283,263,323,325,-1,-1,-1,-1
13,140,1201,295,1235,372,-1,-1,-1,-1
13,131,458,275,489,348,-1,-1,-1,-1
13,148,920,247,945,302,-1,-1,-1,-1
13,139,705,276,740,338,-1,-1,-1,-1
13,149,365,264,395,334,-1,-1,-1,-1
13,143,514,216,544,273,-1,-1,-1,-1
13,150,884,219,907,273,-1,-1,-1,-1
13,151,672,202,702,260,-1,-1,-1,-1
13,152,546,641,593,717,-1,-1,-1,-1
13,142,778,183,806,233,-1,-1,-1,-1
13,153,719,148,739,188,-1,-1,-1,-1
13,133,850,163,869,204,-1,-1,-1,-1
13,154,366,225,396,281,-1,-1,-1,-1
14,155,576,356,611,446,-1,-1,-1,-1
14,156,819,344,857,433,-1,-1,-1,-1
14,157,532,444,564,525,-1,-1,-1,-1
14,158,1064,328,1107,412,-1,-1,-1,-1
14,140,1194,326,1237,408,-1,-1,-1,-1
14,159,958,193,991,247,-1,-1,-1,-1
14,143,533,257,567,321,-1,-1,-1,-1
14,160,630,207,654,261,-1,-1,-1,-1
14,161,723,512,779,609,-1,-1,-1,-1
14,162,764,273,793,339,-1,-1,-1,-1
14,152,513,649,557,719,-1,-1,-1,-1
14,163,1024,259,1049,328,-1,-1,-1,-1
14,164,443,313,473,382,-1,-1,-1,-1
14,165,1040,306,1068,372,-1,-1,-1,-1
14,142,764,225,797,282,-1,-1,-1,-1
14,153,748,147,765,191,-1,-1,-1,-1
14,166,448,284,475,339,-1,-1,-1,-1
15,155,559,335,588,410,-1,-1,-1,-1
15,157,492,361,518,436,-1,-1,-1,-1
15,167,233,291,268,356,-1,-1,-1,-1
15,166,422,224,443,279,-1,-1,-1,-1
15,168,872,328,895,400,-1,-1,-1,-1
15,152,556,618,598,720,-1,-1,-1,-1
15,169,391,254,410,306,-1,-1,-1,-1
15,170,904,248,936,307,-1,-1,-1,-1
15,171,1246,260,1270,323,-1,-1,-1,-1
15,172,601,188,619,229,-1,-1,-1,-1
15,163,1020,247,1042,305,-1,-1,-1,-1
15,140,1192,216,1214,265,-1,-1,-1,-1
15,142,775,218,792,261,-1,-1,-1,-1
15,173,828,284,855,343,-1,-1,-1,-1
15,174,1116,182,1134,224,-1,-1,-1,-1
15,159,1006,256,1020,308,-1,-1,-1,-1
15,175,815,680,861,720,-1,-1,-1,-1
15,176,73,577,111,638,-1,-1,-1,-1
16,163,1032,347,1061,429,-1,-1,-1,-1
16,167,192,301,236,377,-1,-1,-1,-1
16,177,652,198,677,243,-1,-1,-1,-1
16,140,1211,265,1230,330,-1,-1,-1,-1
16,178,210,220,237,275,-1,-1,-1,-1
16,179,760,643,803,719,-1,-1,-1,-1
16,155,562,334,585,398,-1,-1,-1,-1
16,180,300,415,336,500,-1,-1,-1,-1
16,181,880,313,916,387,-1,-1,-1,-1
16,157,516,257,534,309,-1,-1,-1,-1
16,159,954,297,982,362,-1,-1,-1,-1
16,170,914,219,929,265,-1,-1,-1,-1
16,182,1263,201,1280,251,-1,-1,-1,-1
16,142,770,165,786,210,-1,-1,-1,-1
16,183,874,358,899,435,-1,-1,-1,-1
17,184,370,250,400,323,-1,-1,-1,-1
17,185,437,352,489,437,-1,-1,-1,-1
17,186,649,246,680,320,-1,-1,-1,-1
17,187,122,259,157,330,-1,-1,-1,-1
17,178,217,196,240,256,-1,-1,-1,-1
17,188,1160,419,1206,532,-1,-1,-1,-1
17,189,821,279,856,363,-1,-1,-1,-1
17,190,598,203,623,264,-1,-1,-1,-1
17,191,1016,186,1050,248,-1,-1,-1,-1
17,170,876,242,915,311,-1,-1,-1,-1
17,157,522,219,544,277,-1,-1,-1,-1
17,192,215,136,236,190,-1,-1,-1,-1
17,193,457,259,482,317,-1,-1,-1,-1
17,194,694,191,716,244,-1,-1,-1,-1
17,140,1188,240,1212,313,-1,-1,-1,-1
17,195,1212,238,1235,302,-1,-1,-1,-1
17,196,1013,162,1034,214,-1,-1,-1,-1
18,190,584,254,629,327,-1,-1,-1,-1
18,197,242,199,285,264,-1,-1,-1,-1
18,198,502,317,541,395,-1,-1,-1,-1
18,157,527,188,560,245,-1,-1,-1,-1
18,192,203,297,242,374,-1,-1,-1,-1
18,199,69,242,99,313,-1,-1,-1,-1
18,200,171,226,205,281,-1,-1,-1,-1
18,184,350,282,383,351,-1,-1,-1,-1
18,201,1080,389,1131,481,-1,-1,-1,-1
18,170,882,253,937,321,-1,-1,-1,-1
18,202,555,125,577,173,-1,-1,-1,-1
18,203,973,272,1016,335,-1,-1,-1,-1
18,204,192,647,254,720,-1,-1,-1,-1
18,205,329,239,352,292,-1,-1,-1,-1
18,206,753,400,808,495,-1,-1,-1,-1
18,207,19,491,69,591,-1,-1,-1,-1
18,208,952,230,992,287,-1,-1,-1,-1
18,209,27,378,71,467,-1,-1,-1,-1
18,187,91,214,119,281,-1,-1,-1,-1
18,210,259,115,274,161,-1,-1,-1,-1
19,211,369,479,400,567,-1,-1,-1,-1
19,212,1088,531,1131,633,-1,-1,-1,-1
19,213,204,438,236,528,-1,-1,-1,-1
19,208,945,271,967,341,-1,-1,-1,-1
19,206,788,328,816,407,-1,-1,-1,-1
19,214,742,218,771,273,-1,-1,-1,-1
19,215,1120,167,1142,219,-1,-1,-1,-1
19,216,468,299,500,370,-1,-1,-1,-1
19,217,832,240,854,298,-1,-1,-1,-1
19,218,658,276,693,343,-1,-1,-1,-1
19,219,767,275,796,344,-1,-1,-1,-1
19,170,910,226,937,287,-1,-1,-1,-1
19,220,777,211,802,271,-1,-1,-1,-1
19,221,643,252,670,320,-1,-1,-1,-1
19,222,870,137,886,184,-1,-1,-1,-1
19,223,1172,135,1193,191,-1,-1,-1,-1
